"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WDFG","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-11",,,,,"0.00","0.0","0.0",,"79","44","47",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-12",,,,,"0.00","0.0","0.0",,"82","46","53",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-13",,,,,"0.00","0.0","0.0",,"83","48","50",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-14",,,,,"0.00","0.0","0.0",,"84","50","54",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-15",,,,,"0.00","0.0","0.0",,"82","43","44",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-16",,,,,"0.00","0.0","0.0",,"69","32","36",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-17",,,,,"0.00","0.0","0.0",,"69","36","48",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-18",,,,,"0.00","0.0","0.0",,"82","48","52",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-19",,,,,"0.00","0.0","0.0",,"88","51","55",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-20",,,,,"0.00","0.0","0.0",,"89","45","45",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-21",,,,,"0.00","0.0","0.0",,"69","44","46",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-22",,,,,"0.00","0.0","0.0",,"69","45","49",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-23",,,,,"0.06","0.0","0.0",,"55","36","36",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-24",,,,,"0.00","0.0","0.0",,"49","36","42",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-25",,,,,"0.00","0.0","0.0",,"55","42","52",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-26",,,,,"0.18","0.0","0.0",,"73","49","49",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-27",,,,,"0.01","0.0","0.0",,"58","39","42",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-28",,,,,"0.00","0.0","0.0",,"80","42","51",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-29",,,,,"0.01","0.0","0.0",,"56","37","41",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-04-30",,,,,"0.00","0.0","0.0",,"76","41","48",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-01",,,,,"0.00","0.0","0.0",,"86","46","51",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-02",,,,,"0.00","0.0","0.0",,"77","49","53",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-03",,,,,"0.78","0.0","0.0",,"78","53","58",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-04",,,,,"0.22","0.0","0.0",,"80","56","59",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-05",,,,,"0.08","0.0","0.0",,"82","56","58",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-06",,,,,"0.00","0.0","0.0",,"89","52","66",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-07",,,,,"0.00","0.0","0.0",,"86","53","57",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-08",,,,,"0.00","0.0","0.0",,"92","57","63",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-09",,,,,"0.00","0.0","0.0",,"91","63","65",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-10",,,,,"0.00","0.0","0.0",,"93","58","61",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-11",,,,,"0.42","0.0","0.0",,"85","58","60",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-12",,,,,"0.00","0.0","0.0",,"82","49","57",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-13",,,,,"0.00","0.0","0.0",,"88","57","58",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-14",,,,,"1.11","0.0","0.0",,"58","55","58",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-15",,,,,"0.20","0.0","0.0",,"70","58","59",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-16",,,,,"0.04","0.0","0.0",,"69","51","56",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-17",,,,,"0.00","0.0","0.0",,"81","56","64",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-18",,,,,"0.03","0.0","0.0",,"83","61","62",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-19",,,,,"0.45","0.0","0.0",,"83","60","63",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-20",,,,,"0.00","0.0","0.0",,"74","52","55",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-21",,,,,"0.00","0.0","0.0",,"73","55","58",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-22",,,,,"0.08","0.0","0.0",,"77","56","61",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-23",,,,,"0.69","0.0","0.0",,"80","58","62",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-24",,,,,"0.25","0.0","0.0",,"83","56","61",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-25",,,,,"0.89","0.0","0.0",,"78","59","60",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-26",,,,,"1.53","0.0","0.0",,"78","58","59",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-27",,,,,"2.10","0.0","0.0",,"73","51","60",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-28",,,,,"0.13","0.0","0.0",,"70","60","62",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-29",,,,,"0.13","0.0","0.0",,"79","56","58",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-30",,,,,"0.00","0.0","0.0",,"82","58","65",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-05-31",,,,,"0.00","0.0","0.0",,"85","60","61",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-01",,,,,"0.02","0.0","0.0",,"82","57","59",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-02",,,,,"0.12","0.0","0.0",,"74","59","62",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-03",,,,,"0.60","0.0","0.0",,"71","54","55",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-04",,,,,"0.63","0.0","0.0",,"78","55","59",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-05",,,,,"0.00","0.0","0.0",,"75","59","61",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-06",,,,,"0.00","0.0","0.0",,"76","58","65",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-07",,,,,"0.00","0.0","0.0",,"80","61","63",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-08",,,,,"0.00","0.0","0.0",,"82","58","62",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-09",,,,,"0.00","0.0","0.0",,"85","61","68",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-10",,,,,"0.00","0.0","0.0",,"90","63","67",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-11",,,,,"0.00","0.0","0.0",,"87","64","69",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-12",,,,,"0.00","0.0","0.0",,"86","63","64",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-13",,,,,"0.00","0.0","0.0",,"72","60","60",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-14",,,,,"0.00","0.0","0.0",,"84","60","64",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-15",,,,,"0.00","0.0","0.0",,"87","64","69",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-16",,,,,"0.00","0.0","0.0",,"93","58","61",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-17",,,,,"0.00","0.0","0.0",,"88","61","69",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-18",,,,,"0.00","0.0","0.0",,"93","56","63",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-19",,,,,"0.00","0.0","0.0",,"93","63","70",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-20",,,,,"0.00","0.0","0.0",,"99","67","79",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-21",,,,,"0.00","0.0","0.0",,"101","67","73",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-22",,,,,"0.00","0.0","0.0",,"103","70","71",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-23",,,,,"0.00","0.0","0.0",,"87","68","71",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-24",,,,,"0.37","0.0","0.0",,"90","68","74",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-25",,,,,"0.00","0.0","0.0",,"99","64","70",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-26",,,,,"0.00","0.0","0.0",,"91","69","72",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-27",,,,,"0.00","0.0","0.0",,"93","71","73",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-28",,,,,"0.00","0.0","0.0",,"105","73","78",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-29",,,,,"0.00","0.0","0.0",,"103","69","75",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-06-30",,,,,"0.00","0.0","0.0",,"98","66","73",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-01",,,,,"1.27","0.0","0.0",,"89","63","65",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-02",,,,,"0.00","0.0","0.0",,"80","64","69",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-03",,,,,"0.31","0.0","0.0",,"88","64","69",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-04",,,,,"0.00","0.0","0.0",,"90","65","69",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-05",,,,,"0.00","0.0","0.0",,"92","69","73",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-06",,,,,"0.65","0.0","0.0",,"93","63","68",,,,,,,,,"    1",,,,,,"    1"
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-07",,,,,"0.00","0.0","0.0",,"86","67","72",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-08",,,,,"0.10","0.0","0.0",,"91","66","67",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-09",,,,,"0.32","0.0","0.0",,"88","64","64",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-10",,,,,"0.00","0.0","0.0",,"81","64","67",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-11",,,,,"0.04","0.0","0.0",,"95","67","78",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-12",,,,,"0.00","0.0","0.0",,"98","74","78",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-13",,,,,"0.00","0.0","0.0",,"105","75","77",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-14",,,,,"0.46","0.0","0.0",,"101","70","70",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-15",,,,,"0.01","0.0","0.0",,"94","70","73",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-16",,,,,"1.03","0.0","0.0",,"84","64","67",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-17",,,,,"0.00","0.0","0.0",,"91","67","72",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-18",,,,,"0.00","0.0","0.0",,"98","68","74",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-19",,,,,"0.00","0.0","0.0",,"101","69","74",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-20",,,,,"0.00","0.0","0.0",,"101","69","74",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-21",,,,,"0.00","0.0","0.0",,"96","70","70",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-22",,,,,"0.00","0.0","0.0",,"89","66","69",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-23",,,,,"0.34","0.0","0.0",,"91","65","68",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-24",,,,,"0.03","0.0","0.0",,"94","66","72",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-25",,,,,"0.00","0.0","0.0",,"99","69","75",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-26",,,,,"0.00","0.0","0.0",,"99","67","73",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-27",,,,,"0.00","0.0","0.0",,"97","67","72",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-28",,,,,"0.00","0.0","0.0",,"97","66","70",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-29",,,,,"0.00","0.0","0.0",,"97","68","70",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-30",,,,,"0.00","0.0","0.0",,"96","65","70",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-07-31",,,,,"0.00","0.0","0.0",,"96","66","72",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-01",,,,,"0.00","0.0","0.0",,"96","72","77",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-02",,,,,"0.00","0.0","0.0",,"99","66","72",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-03",,,,,"0.00","0.0","0.0",,"99","71","74",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-04",,,,,"0.00","0.0","0.0",,"99","74","77",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-05",,,,,"0.00","0.0","0.0",,"101","74","76",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-06",,,,,"0.00","0.0","0.0",,"100","71","74",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-07",,,,,"0.00","0.0","0.0",,"100","68","70",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-08",,,,,"0.00","0.0","0.0",,"90","70","74",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-09",,,,,"0.00","0.0","0.0",,"100","69","74",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-10",,,,,"0.00","0.0","0.0",,"96","68","70",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-11",,,,,"0.00","0.0","0.0",,"99","70","76",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-12",,,,,"0.00","0.0","0.0",,"105","76","84",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-13",,,,,"0.04","0.0","0.0",,"105","71","73",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-14",,,,,"0.02","0.0","0.0",,"101","62","63",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-15",,,,,"0.00","0.0","0.0",,"82","61","64",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-16",,,,,"0.00","0.0","0.0",,"91","63","68",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-17",,,,,"0.00","0.0","0.0",,"101","65","72",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-18",,,,,"0.00","0.0","0.0",,"104","67","70",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-19",,,,,"0.00","0.0","0.0",,"104","62","70",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-20",,,,,"0.00","0.0","0.0",,"99","64","69",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-21",,,,,"0.00","0.0","0.0",,"97","69","74",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-22",,,,,"0.00","0.0","0.0",,"99","72","74",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-23",,,,,"0.00","0.0","0.0",,"98","70","71",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-24",,,,,"0.00","0.0","0.0",,"93","67","72",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-25",,,,,"0.00","0.0","0.0",,"94","67","69",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-26",,,,,"0.00","0.0","0.0",,"98","69","70",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-27",,,,,"0.00","0.0","0.0",,"96","70","71",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-28",,,,,"0.62","0.0","0.0",,"88","67","71",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-29",,,,,"0.00","0.0","0.0",,"90","65","66",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-30",,,,,"0.00","0.0","0.0",,"89","63","66",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-08-31",,,,,"0.00","0.0","0.0",,"90","59","65",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-01",,,,,"0.00","0.0","0.0",,"96","62","65",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-02",,,,,"0.00","0.0","0.0",,"97","60","65",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-03",,,,,"0.00","0.0","0.0",,"99","60","62",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-04",,,,,"0.00","0.0","0.0",,"99","61","65",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-05",,,,,"0.00","0.0","0.0",,"99","64","69",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-06",,,,,"0.00","0.0","0.0",,"96","67","68",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-07",,,,,"0.00","0.0","0.0",,"93","67","71",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-08",,,,,"0.00","0.0","0.0",,"101","70","71",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-09",,,,,"0.00","0.0","0.0",,"100","67","67",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-10",,,,,"0.00","0.0","0.0",,"93","65","66",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-11",,,,,"0.04","0.0","0.0",,"91","65","66",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-12",,,,,"0.01","0.0","0.0",,"86","60","60",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-13",,,,,"0.00","0.0","0.0",,"68","58","60",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-14",,,,,"0.27","0.0","0.0",,"67","60","60",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-15",,,,,"0.43","0.0","0.0",,"77","60","61",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-16",,,,,"1.36","0.0","0.0",,"81","58","62",,,,,,,,,"    1",,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-17",,,,,"0.00","0.0","0.0",,"79","57","57",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-18",,,,,"0.00","0.0","0.0",,"84","57","61",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-19",,,,,"0.00","0.0","0.0",,"88","61","65",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-20",,,,,"0.00","0.0","0.0",,"94","59","62",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-21",,,,,"0.00","0.0","0.0",,"93","62","70",,,,,,,,,,,,,,,
"USC00417079","PLAINVIEW, TX US","34.1891","-101.7023","1027.2","2023-09-22",,,,,"0.01","0.0","0.0",,"87","64","66",,,,,,,,,,,,,,,
